respondent_id,COUNTY,CITY,D3,D4_primary,D4,D2,Q65,D1,NEWS,SOCIAL,REGION_1,REGION_2,REGION_3,ReOUTLOOK,LIFESAS,LIFEWW,BELONGCOM,BELONGNEED,TRUST,Q7,Q8,Q56_breakfast,Q57_breakfast,Q56_lunch,Q57_lunch,Q56_dinner,Q57_dinner,Q10,Q11_day,Q11_night,HOUSING1,HOUSING2_1,HOUSING2_2,HOUSING2_3,HOUSING2_4
2996,Rowan,,2,White,1,6,1,28138,2,,1.0,,,2,10,10,2,9,9,3,3,6,2,7,2,7,2,5,5,3,9,5.0,2.0,4.0,
3098,Rowan,,4,White,1,3,1,28146,1,,5.0,7.0,4.0,2,7,7,3,8,8,3,2,4,1,5,2,7,1,3,5,5,10,1.0,10.0,9.0,
3377,Lincoln,,3,White,1,3,3,28080,1,,2.0,1.0,,2,9,9,3,9,8,3,1,5,4,6,2,6,3,3,5,5,10,7.0,5.0,,
3121,Rowan,,4,White,1,6,4,28144,2,,5.0,4.0,7.0,3,6,7,3,4,3,3,3,4,1,6,2,7,1,2,4,5,5,2.0,,,
1658,Gaston,,4,White,1,2,1,28056,2,,9.0,1.0,,3,3,2,4,2,5,2,2,6,3,7,3,7,4,3,3,5,9,5.0,9.0,1.0,7.0
1099,Union,,4,White,1,7,1,28110,1,,7.0,3.0,5.0,1,7,6,5,7,9,1,4,5,1,6,3,7,4,1,3,2,8,1.0,4.0,,
1781,Cabarrus,,5,Asian,4,6,2,28083,2,,4.0,1.0,8.0,1,6,7,2,6,8,3,3,5,2,6,1,7,4,3,5,5,6,4.0,2.0,5.0,3.0
3882,Cleveland,,3,White,1,1,4,28086,6,2.0,4.0,1.0,7.0,3,6,6,3,6,8,1,4,4,0,5,3,7,4,3,5,4,7,5.0,3.0,10.0,
3778,Cleveland,,2,White,1,5,1,28164,1,,9.0,5.0,,2,4,5,2,5,7,2,5,4,0,7,2,7,2,3,4,3,7,7.0,9.0,,
4666,Lancaster,,3,White,1,3,1,29717,6,3.0,2.0,3.0,4.0,2,6,5,3,8,6,1,1,6,0,6,3,6,1,3,5,3,8,2.0,4.0,,
851,Mecklenburg,2.0,2,White,1,6,1,28227,7,,6.0,3.0,1.0,1,4,5,2,5,5,3,5,4,1,6,4,6,5,2,4,4,5,6.0,4.0,7.0,
2800,York,,3,Asian,4,3,1,29732,1,,2.0,,,3,6,6,2,6,7,1,2,5,0,7,3,6,5,2,5,5,7,9.0,3.0,,
4624,Lancaster,,4,White,1,-99,4,29720,1,,2.0,8.0,5.0,1,7,6,3,6,7,3,2,6,2,5,2,6,4,2,5,1,2,1.0,4.0,7.0,
3229,Lincoln,,4,White,1,3,1,28093,3,,3.0,9.0,5.0,1,6,6,2,6,7,1,1,5,2,6,3,7,3,2,5,4,6,8.0,,,
1898,Cabarrus,,2,White,1,6,1,28081,1,,2.0,8.0,,2,7,8,1,7,6,3,4,5,0,7,2,7,3,2,4,2,6,9.0,4.0,,
2836,York,,2,White,1,7,1,29715,6,3.0,1.0,2.0,,2,5,4,3,5,5,1,5,5,1,6,2,7,2,2,5,2,7,6.0,4.0,1.0,
124,Mecklenburg,2.0,3,Hispanic,2,5,1,28270,1,,2.0,5.0,,1,6,6,3,6,7,3,1,3,2,7,3,7,3,2,3,4,10,9.0,2.0,7.0,
82,Mecklenburg,1.0,2,Black,3,-99,1,28269,1,,6.0,2.0,1.0,3,4,5,3,3,5,2,5,3,0,7,2,7,2,2,5,2,10,9.0,3.0,2.0,7.0
442,Mecklenburg,2.0,5,White,1,-98,4,28206,1,,7.0,1.0,,1,8,7,3,6,5,3,1,7,5,7,2,7,2,2,5,2,7,7.0,,,
3923,Cleveland,,2,White,1,4,1,28164,1,,2.0,5.0,1.0,1,10,10,3,10,10,3,3,5,2,5,3,7,4,2,4,5,6,4.0,6.0,,
29,Mecklenburg,1.0,2,White,1,6,3,28210,1,,3.0,6.0,7.0,1,4,4,3,3,8,3,3,6,1,7,1,6,1,2,3,3,10,1.0,7.0,10.0,2.0
2178,Iredell,,1,Hispanic,2,1,1,28625,1,,5.0,,,2,4,5,1,4,4,2,4,7,4,5,0,7,4,2,5,4,7,5.0,3.0,,
4154,Stanly,,3,White,1,6,4,28159,1,,3.0,,,3,2,3,4,3,3,2,2,6,2,7,2,7,2,2,4,2,6,7.0,,,
35,Mecklenburg,1.0,3,White,1,7,1,28216,6,3.0,2.0,,,3,6,6,2,6,5,2,4,2,1,4,2,7,0,1,3,3,7,3.0,9.0,10.0,6.0
4630,Lancaster,,2,White,1,7,1,29720,1,,4.0,7.0,,1,8,8,4,8,7,3,5,3,1,7,2,7,2,1,4,5,5,9.0,4.0,,
2439,Iredell,,1,White,1,3,1,28687,6,3.0,6.0,1.0,9.0,4,7,8,3,8,7,2,2,4,2,5,2,5,3,1,5,3,6,9.0,6.0,7.0,
3216,Lincoln,,3,White,1,6,1,28092,1,,3.0,1.0,,2,8,7,3,7,6,3,2,5,1,5,1,6,2,2,4,4,8,9.0,3.0,8.0,
1633,Gaston,,2,White,1,1,1,28053,1,,9.0,,,1,8,8,3,7,10,3,1,6,2,5,0,6,3,3,4,3,10,1.0,6.0,9.0,
4192,Stanly,,3,White,1,3,1,28001,1,,3.0,8.0,5.0,2,6,6,3,7,7,1,3,6,2,7,4,7,2,1,4,4,9,9.0,7.0,1.0,
862,Mecklenburg,2.0,3,White,1,3,1,28227,6,3.0,3.0,1.0,7.0,1,5,6,3,4,7,2,1,7,4,6,2,7,5,5,3,4,6,1.0,4.0,,
1165,Union,,2,White,1,2,1,28173,3,,6.0,,,1,6,7,5,5,8,1,2,5,3,5,2,7,4,2,4,3,10,2.0,1.0,7.0,
4962,Anson,,2,Hispanic,2,5,1,28170,1,,2.0,9.0,,3,6,6,4,6,8,1,3,4,4,6,1,7,2,2,4,4,5,1.0,4.0,6.0,
1462,Gaston,,5,White,1,3,1,28056,1,,1.0,8.0,,1,5,5,3,6,7,1,2,4,4,6,3,7,4,2,5,4,4,2.0,7.0,3.0,6.0
649,Mecklenburg,1.0,3,Black,3,6,1,28270,5,,1.0,3.0,,1,4,5,3,4,5,3,4,4,0,4,2,7,2,3,5,4,7,1.0,2.0,7.0,
2383,Iredell,,4,White,1,7,4,28677,6,5.0,3.0,9.0,2.0,2,8,9,3,7,7,4,5,5,2,7,1,7,5,2,4,4,5,9.0,7.0,,
25,Mecklenburg,1.0,2,White,1,6,1,28278,1,,2.0,1.0,,2,6,6,2,5,7,3,3,4,2,5,1,6,2,3,5,4,6,7.0,9.0,3.0,
1082,Union,,3,White,1,7,3,28104,3,,8.0,2.0,,2,3,4,4,3,6,2,5,2,1,7,4,6,3,1,5,5,7,10.0,8.0,3.0,4.0
1460,Gaston,,1,Black,3,1,2,28054,2,,7.0,2.0,,1,5,5,3,5,3,3,1,4,2,6,3,5,0,4,5,3,6,5.0,7.0,,
4358,Chester,,3,White,1,4,4,29727,1,,1.0,2.0,,1,5,6,3,4,8,2,1,3,0,6,1,7,4,1,4,4,6,2.0,,,
2762,York,,5,White,1,2,1,29745,6,2.0,1.0,,,3,7,6,3,8,10,1,2,6,2,7,2,6,2,3,4,3,4,3.0,2.0,7.0,
1024,Mecklenburg,2.0,2,White,1,4,4,28206,6,5.0,2.0,1.0,,2,8,8,2,8,7,3,2,3,3,7,5,5,1,2,5,3,8,9.0,7.0,10.0,
4243,Stanly,,1,White,1,1,2,28127,2,,7.0,6.0,2.0,1,7,6,3,7,7,1,2,4,1,6,2,6,2,5,4,4,9,2.0,4.0,3.0,10.0
3322,Lincoln,,1,White,1,1,2,28093,6,3.0,6.0,4.0,,1,5,5,3,4,7,4,1,7,1,7,1,6,2,2,4,4,6,4.0,2.0,8.0,
791,Mecklenburg,2.0,2,Black,3,2,1,28209,3,,1.0,7.0,8.0,1,5,5,1,5,4,2,1,6,2,7,3,6,1,2,4,4,10,6.0,9.0,3.0,
1855,Cabarrus,,2,White,1,4,1,28075,1,,9.0,2.0,,2,6,6,1,6,7,3,5,6,2,4,1,7,4,3,4,2,7,9.0,,,
491,Mecklenburg,1.0,1,Black,3,2,3,28270,1,,3.0,4.0,5.0,3,2,3,3,2,4,4,1,5,3,6,3,6,3,3,2,3,7,10.0,,,
112,Mecklenburg,2.0,4,White,1,2,2,28262,2,,1.0,,,2,7,6,2,7,4,3,1,5,1,6,1,6,2,3,5,2,3,5.0,9.0,,
4790,Anson,,3,White,1,2,1,28109,1,,1.0,4.0,,3,6,6,3,5,4,4,1,5,2,7,2,7,3,1,2,2,6,3.0,1.0,,
2322,Iredell,,2,White,1,4,1,28115,3,,1.0,5.0,,3,5,4,2,5,9,1,3,5,1,6,2,6,2,2,5,4,7,6.0,1.0,8.0,3.0
4761,Lancaster,,5,White,1,2,1,29717,1,,1.0,,,3,3,3,3,3,5,1,1,3,1,6,3,7,1,1,5,5,6,4.0,,,
387,Mecklenburg,1.0,1,White,1,1,2,28204,1,,4.0,2.0,6.0,3,4,4,4,4,5,3,1,6,2,6,1,6,2,1,4,4,9,8.0,5.0,9.0,
1044,Union,,5,White,1,-99,4,28112,6,3.0,9.0,8.0,,2,9,8,2,8,10,1,2,3,2,6,2,7,2,1,4,4,7,1.0,5.0,6.0,2.0
4257,Stanly,,2,White,1,2,1,28128,5,,8.0,,,2,6,5,3,7,9,2,4,3,1,7,4,5,3,3,4,5,6,7.0,4.0,,
1061,Union,,5,White,1,8,4,28104,3,,4.0,1.0,,2,8,7,4,9,5,3,5,6,2,6,1,7,3,2,5,4,7,9.0,1.0,,
3491,Catawba,,3,White,1,5,1,28613,6,2.0,8.0,,,2,9,9,3,8,7,3,2,5,2,5,2,6,3,4,5,4,8,1.0,4.0,2.0,5.0
3290,Lincoln,,4,White,1,7,1,28093,6,3.0,4.0,1.0,9.0,2,3,3,1,4,4,3,5,4,2,7,2,7,3,3,3,4,6,1.0,8.0,,
2730,York,,5,White,1,5,1,29730,6,1.0,3.0,2.0,,2,7,7,4,8,7,2,4,2,0,6,1,6,2,2,5,2,2,7.0,4.0,1.0,
55,Mecklenburg,1.0,2,White,1,5,1,28207,1,,3.0,1.0,4.0,2,8,8,4,8,6,1,5,3,1,6,4,7,4,5,5,3,7,2.0,3.0,5.0,4.0
4222,Stanly,,5,White,1,2,1,28001,2,,3.0,5.0,2.0,2,4,4,1,2,8,3,1,4,2,5,2,6,3,4,4,4,1,5.0,7.0,1.0,
1245,Union,,2,Hispanic,2,3,3,28112,3,,5.0,1.0,8.0,2,3,3,2,3,1,3,1,3,2,6,2,7,1,2,1,5,10,4.0,7.0,1.0,9.0
2134,Cabarrus,,2,White,1,5,2,28075,2,,3.0,1.0,7.0,3,6,7,2,6,4,2,5,2,0,7,4,6,2,4,3,1,5,1.0,3.0,4.0,
3264,Lincoln,,2,White,1,2,4,28080,1,,1.0,9.0,4.0,1,4,4,3,3,4,2,4,3,1,6,0,7,1,3,5,2,8,6.0,3.0,8.0,4.0
4993,Anson,,3,White,1,4,1,28125,6,2.0,9.0,1.0,5.0,3,6,6,3,7,6,2,2,6,1,6,6,6,2,2,5,5,5,1.0,,,
1878,Cabarrus,,2,White,1,2,3,28083,1,,2.0,9.0,,3,4,4,1,4,8,2,1,4,1,7,5,7,3,3,5,2,8,3.0,,,
2537,York,,3,White,1,7,1,29730,1,,7.0,8.0,6.0,2,6,6,2,6,7,3,5,5,4,7,1,7,3,2,4,4,8,3.0,1.0,7.0,8.0
1321,Union,,3,White,1,-98,1,28104,1,,3.0,6.0,5.0,1,6,6,3,6,7,3,1,3,3,5,3,6,2,1,3,4,6,8.0,1.0,,
1580,Gaston,,4,White,1,4,1,28086,1,,5.0,9.0,6.0,1,4,5,3,5,6,1,3,6,0,6,2,7,2,2,4,3,7,7.0,6.0,2.0,
508,Mecklenburg,2.0,4,Black,3,3,4,28206,6,2.0,4.0,5.0,,3,6,7,4,6,6,2,4,3,1,7,1,6,1,3,4,3,8,3.0,4.0,9.0,
4546,Lancaster,,3,White,1,7,3,29720,6,5.0,9.0,1.0,,3,6,5,4,5,6,1,3,5,1,7,3,7,2,2,4,4,4,3.0,4.0,,
2820,York,,2,Black,3,5,1,29732,6,3.0,9.0,6.0,5.0,2,6,7,1,7,5,3,1,4,2,6,4,7,3,1,5,3,7,6.0,5.0,,
2915,Rowan,,2,White,1,3,1,28023,2,,7.0,9.0,6.0,1,5,6,5,6,6,3,2,6,3,7,2,5,3,3,5,1,7,9.0,5.0,4.0,
1577,Gaston,,2,White,1,4,1,28092,3,,6.0,2.0,7.0,3,5,6,2,7,8,2,3,6,2,6,5,7,1,2,4,2,8,5.0,4.0,9.0,
2584,York,,1,White,1,2,4,29745,6,4.0,5.0,1.0,3.0,2,4,3,3,5,5,1,1,4,2,6,2,7,2,4,5,2,7,6.0,7.0,10.0,
4603,Lancaster,,2,White,1,7,2,29717,2,,3.0,9.0,,4,6,6,1,4,6,3,4,5,2,6,3,7,2,1,5,4,7,6.0,4.0,3.0,
2396,Iredell,,2,White,1,1,1,28687,2,,3.0,7.0,5.0,2,3,3,4,4,4,3,4,3,1,7,3,6,2,2,4,4,7,7.0,6.0,1.0,
287,Mecklenburg,2.0,5,White,1,3,4,28209,3,,9.0,2.0,,3,5,5,3,5,5,2,1,3,2,6,2,7,1,2,4,4,7,8.0,,,
206,Mecklenburg,2.0,3,White,1,8,1,28278,7,,5.0,7.0,3.0,2,8,8,3,7,8,1,4,5,3,7,4,7,3,3,5,4,6,4.0,,,
3664,Catawba,,2,White,1,4,3,28613,6,2.0,4.0,9.0,5.0,1,0,1,1,2,1,4,3,4,1,6,5,6,2,2,4,3,5,8.0,2.0,,
4156,Stanly,,3,Black,3,1,2,28159,1,,6.0,4.0,,1,6,6,1,6,7,1,4,5,3,7,2,6,2,2,5,3,7,9.0,5.0,,
2672,York,,2,Other,5,7,1,29732,1,,7.0,5.0,8.0,4,7,7,3,8,7,4,4,5,2,5,1,6,1,2,3,5,6,1.0,2.0,9.0,
4750,Lancaster,,3,White,1,1,1,29720,6,5.0,1.0,5.0,,2,7,7,3,6,8,1,2,3,1,5,3,7,3,2,5,5,6,4.0,6.0,5.0,
1605,Gaston,,3,White,1,6,3,28053,1,,1.0,7.0,5.0,1,5,5,3,6,7,2,4,6,1,6,2,6,3,3,1,5,4,6.0,,,
844,Mecklenburg,2.0,3,White,1,7,1,28209,1,,4.0,,,3,9,9,3,9,7,1,5,5,1,4,2,7,3,2,4,3,8,4.0,8.0,6.0,
311,Mecklenburg,3.0,3,White,1,8,4,28204,1,,2.0,,,3,9,9,2,9,7,1,4,5,1,7,2,7,3,3,3,4,6,4.0,3.0,,
4237,Stanly,,5,White,1,5,4,28128,2,,1.0,4.0,5.0,2,10,10,5,9,7,2,5,4,4,7,1,7,2,1,4,5,5,6.0,2.0,7.0,
2062,Cabarrus,,5,White,1,2,4,28083,2,,6.0,1.0,9.0,2,10,9,2,10,8,3,4,4,2,5,3,7,2,3,4,3,8,7.0,,,
4444,Chester,,3,Black,3,1,2,29706,3,,3.0,1.0,,1,4,5,3,4,4,2,1,5,2,6,2,7,5,2,3,4,0,10.0,9.0,2.0,4.0
2757,York,,3,White,1,6,1,29730,5,,5.0,9.0,1.0,3,10,10,3,10,10,1,1,5,2,7,1,6,0,3,5,1,5,6.0,3.0,1.0,
4891,Anson,,3,White,1,6,4,28109,2,,1.0,4.0,8.0,1,9,10,3,9,9,3,1,4,0,7,2,6,3,1,5,1,2,7.0,4.0,,
1503,Gaston,,2,White,1,4,1,28054,1,,2.0,,,2,6,6,2,6,4,3,2,4,2,7,4,6,2,2,4,3,9,10.0,5.0,9.0,
1609,Gaston,,2,Black,3,1,2,28056,3,,1.0,4.0,2.0,2,3,3,4,1,3,4,3,3,2,6,4,6,2,3,5,4,5,1.0,2.0,7.0,3.0
4746,Lancaster,,1,White,1,1,4,29714,1,,1.0,8.0,6.0,3,4,5,5,6,8,3,2,4,1,6,2,6,2,2,5,5,8,7.0,4.0,9.0,
1870,Cabarrus,,3,White,1,3,1,28025,7,,2.0,9.0,,1,6,6,3,7,7,1,1,7,3,6,2,7,2,4,4,4,9,1.0,9.0,7.0,6.0
3684,Catawba,,3,White,1,7,1,28601,1,,3.0,1.0,6.0,2,8,8,2,10,5,1,4,5,0,7,1,7,1,1,4,3,5,5.0,4.0,9.0,
141,Mecklenburg,2.0,2,Hispanic,2,7,1,28273,5,,6.0,7.0,3.0,2,5,5,1,7,4,1,3,6,1,6,2,7,2,4,4,3,6,2.0,10.0,6.0,
293,Mecklenburg,1.0,5,White,1,5,4,28209,2,,7.0,,,3,7,7,2,8,4,3,2,3,0,7,4,7,1,2,4,3,3,8.0,4.0,5.0,
3276,Lincoln,,5,Black,3,3,4,28092,6,5.0,9.0,7.0,2.0,2,8,9,3,6,7,1,2,5,1,7,2,6,2,2,1,5,9,1.0,2.0,7.0,
2293,Iredell,,4,White,1,1,2,28117,6,2.0,2.0,4.0,,1,3,3,2,3,5,4,2,5,2,6,3,7,4,1,4,2,8,5.0,,,
273,Mecklenburg,2.0,3,White,1,3,2,28217,7,,5.0,3.0,7.0,1,6,6,3,5,8,2,2,4,1,5,1,6,2,3,1,3,7,1.0,9.0,3.0,
784,Mecklenburg,1.0,5,White,1,2,4,28205,6,2.0,1.0,,,4,4,3,1,5,3,1,1,6,1,6,1,6,3,3,4,2,7,4.0,3.0,,
4027,Cleveland,,2,White,1,-99,1,28150,6,3.0,6.0,5.0,,4,9,9,3,10,7,3,3,4,3,7,0,7,3,1,4,4,2,7.0,6.0,3.0,
3087,Rowan,,4,White,1,5,1,28147,6,2.0,5.0,1.0,,1,5,6,3,4,6,1,1,4,1,4,2,7,4,5,5,4,7,3.0,2.0,,
753,Mecklenburg,2.0,2,Hispanic,2,7,1,28210,6,7.0,5.0,2.0,,3,7,7,4,8,8,3,5,5,2,6,2,6,2,2,4,3,7,2.0,,,
4627,Lancaster,,4,White,1,-98,1,29714,6,2.0,1.0,3.0,,2,4,5,2,6,7,3,3,4,2,7,5,7,4,3,4,3,8,8.0,6.0,,
3822,Cleveland,,2,White,1,2,1,28150,1,,7.0,8.0,1.0,3,3,4,3,3,2,1,1,7,2,6,1,6,3,2,4,2,8,4.0,2.0,1.0,8.0
1665,Gaston,,5,White,1,5,4,28092,1,,4.0,8.0,3.0,1,6,6,1,6,6,3,3,6,1,7,1,7,3,2,5,3,4,9.0,,,
183,Mecklenburg,1.0,5,White,1,6,4,28208,1,,5.0,,,2,5,4,4,3,6,2,2,5,2,6,2,7,3,2,4,2,9,9.0,5.0,7.0,
785,Mecklenburg,1.0,2,White,1,4,1,28202,2,,2.0,5.0,,2,6,5,3,7,7,2,1,6,5,5,2,7,3,3,4,2,7,1.0,,,
3619,Catawba,,3,White,1,3,1,28601,6,2.0,7.0,,,3,4,4,4,5,5,3,1,5,1,7,4,7,4,4,5,3,7,1.0,2.0,7.0,4.0
146,Mecklenburg,2.0,5,Black,3,6,4,28278,1,,4.0,1.0,,3,7,7,3,5,7,3,5,4,0,5,1,6,4,3,1,4,8,4.0,2.0,5.0,
979,Mecklenburg,2.0,3,White,1,-99,4,28226,3,,5.0,2.0,6.0,1,7,6,3,9,9,4,5,4,2,6,2,7,4,4,4,3,7,2.0,9.0,10.0,
2900,Rowan,,5,Hispanic,2,6,4,28144,6,4.0,7.0,,,4,7,8,2,5,6,3,4,5,1,7,4,7,1,2,4,3,9,1.0,,,
1422,Gaston,,3,White,1,6,2,28086,6,2.0,1.0,4.0,,3,8,9,3,8,8,3,2,4,3,7,2,7,2,3,4,4,5,4.0,5.0,,
4361,Chester,,2,Black,3,5,3,29727,6,2.0,5.0,6.0,,3,6,6,2,8,6,2,4,6,2,5,2,7,2,2,5,3,7,3.0,5.0,2.0,
2357,Iredell,,2,White,1,6,1,28687,1,,8.0,5.0,4.0,3,4,3,3,6,4,2,4,3,2,6,2,7,4,4,5,3,5,9.0,4.0,6.0,
3086,Rowan,,2,White,1,-99,1,28023,7,,8.0,7.0,9.0,2,7,8,5,6,5,3,1,6,4,7,6,7,3,5,4,4,5,9.0,5.0,6.0,
2340,Iredell,,4,White,1,4,4,28687,1,,2.0,3.0,9.0,2,6,6,2,8,6,4,3,5,2,7,5,7,2,3,5,4,9,7.0,9.0,,
17,Mecklenburg,2.0,2,Black,3,5,2,28227,6,2.0,6.0,,,4,8,7,2,7,8,1,1,7,4,6,3,7,2,2,4,3,10,7.0,4.0,9.0,
1686,Gaston,,3,Black,3,1,1,28092,1,,9.0,5.0,3.0,1,4,4,2,4,6,2,2,5,3,5,4,6,0,2,5,4,5,9.0,6.0,,
912,Mecklenburg,2.0,3,White,1,6,1,28278,1,,9.0,6.0,,3,3,2,3,3,4,1,4,3,1,7,3,6,4,3,4,3,5,4.0,6.0,,
1393,Union,,3,White,1,8,3,28103,6,3.0,1.0,5.0,2.0,3,5,6,3,4,6,2,5,6,3,7,4,6,3,1,3,1,6,4.0,2.0,,
1064,Union,,5,Black,3,4,4,28112,6,1.0,1.0,2.0,7.0,2,7,6,2,7,4,3,1,3,1,6,4,6,2,1,5,5,8,7.0,9.0,4.0,3.0
464,Mecklenburg,1.0,5,White,1,4,4,28214,2,,9.0,5.0,2.0,3,9,9,1,10,10,3,1,5,2,5,4,7,1,3,4,5,8,4.0,9.0,5.0,
1216,Union,,3,White,1,7,1,28173,6,4.0,9.0,5.0,8.0,2,9,9,3,9,5,1,3,6,3,5,4,6,4,3,5,5,8,4.0,3.0,,
4752,Lancaster,,4,White,1,2,1,29717,2,,3.0,,,3,2,3,3,0,2,3,4,4,1,5,3,6,2,2,3,5,5,1.0,2.0,3.0,
2646,York,,4,Black,3,3,1,29732,1,,1.0,4.0,3.0,2,8,8,3,9,7,3,5,5,1,4,1,5,2,3,4,5,7,3.0,4.0,10.0,9.0
4380,Chester,,3,White,1,-99,1,29728,6,2.0,1.0,5.0,9.0,1,5,4,3,4,6,2,3,5,1,7,6,7,4,2,5,3,4,2.0,3.0,1.0,
438,Mecklenburg,1.0,5,White,1,6,4,28202,6,3.0,4.0,1.0,,3,5,5,3,6,8,2,3,4,0,5,3,6,3,3,3,3,6,7.0,10.0,5.0,
3,Mecklenburg,1.0,2,Black,3,3,1,28207,6,2.0,3.0,4.0,,2,6,7,1,8,8,2,1,3,0,7,4,7,3,1,2,4,8,1.0,2.0,,
195,Mecklenburg,2.0,1,Asian,4,2,2,28278,3,,2.0,5.0,,2,5,5,4,6,7,3,2,5,1,6,3,7,3,4,3,3,9,7.0,4.0,,
4422,Chester,,4,White,1,-99,3,29727,6,2.0,2.0,5.0,4.0,3,4,4,4,2,6,2,3,4,2,7,3,6,2,5,4,4,7,3.0,1.0,4.0,
2774,York,,3,White,1,2,2,29732,2,,4.0,,,2,5,6,2,5,1,3,3,6,1,6,2,6,1,2,5,2,8,3.0,,,
1343,Union,,4,White,1,-99,1,28173,1,,5.0,1.0,7.0,2,3,4,4,2,5,2,3,6,1,4,1,7,2,3,3,5,8,4.0,8.0,9.0,
4015,Cleveland,,5,Hispanic,2,3,4,28152,2,,2.0,,,3,7,7,5,6,8,1,1,6,2,7,1,5,0,1,5,3,9,6.0,2.0,4.0,
4734,Lancaster,,1,Black,3,2,1,29714,6,4.0,2.0,1.0,4.0,2,7,8,2,8,4,1,1,7,2,6,3,6,4,4,5,4,8,6.0,2.0,,
3240,Lincoln,,5,Other,5,4,4,28080,1,,3.0,6.0,8.0,3,7,6,3,6,7,3,1,4,2,6,2,7,4,5,4,2,5,1.0,7.0,,
2315,Iredell,,3,White,1,6,4,28115,1,,2.0,5.0,8.0,2,10,10,1,9,6,3,3,5,1,6,1,7,3,1,4,3,7,9.0,1.0,3.0,
2528,York,,3,White,1,-99,2,29745,6,2.0,2.0,5.0,8.0,1,6,7,3,5,7,2,2,4,4,7,2,7,2,1,4,2,4,9.0,2.0,8.0,
812,Mecklenburg,2.0,3,Black,3,5,1,28278,1,,6.0,7.0,8.0,1,5,6,3,5,4,2,3,7,4,5,2,7,3,3,3,5,2,1.0,9.0,3.0,
2893,Rowan,,5,Black,3,6,4,28147,6,4.0,9.0,5.0,1.0,3,5,5,4,5,9,3,1,4,2,5,0,7,3,2,3,5,8,9.0,1.0,7.0,
3649,Catawba,,1,White,1,3,1,28613,1,,2.0,3.0,7.0,2,8,8,3,7,9,1,4,5,1,5,2,7,4,2,4,3,3,4.0,1.0,6.0,
3490,Catawba,,3,White,1,8,2,28609,6,2.0,8.0,2.0,4.0,3,8,8,3,6,8,1,5,5,1,5,2,7,3,1,4,1,4,8.0,10.0,,
3472,Catawba,,4,Black,3,7,1,28613,2,,9.0,3.0,6.0,1,4,4,3,6,5,4,4,6,1,6,1,7,4,3,3,2,4,2.0,3.0,9.0,
762,Mecklenburg,2.0,4,White,1,7,4,28202,1,,1.0,2.0,8.0,2,7,6,1,9,8,4,5,4,1,6,1,6,1,4,5,2,6,2.0,,,
4320,Chester,,4,White,1,2,1,29728,6,3.0,2.0,4.0,,1,6,7,4,6,7,3,2,3,2,5,1,6,4,3,5,3,5,1.0,3.0,8.0,
2795,York,,2,White,1,1,1,29710,6,3.0,1.0,8.0,,3,2,2,3,1,4,3,1,7,5,6,2,7,1,3,5,5,4,4.0,,,
3210,Lincoln,,2,White,1,2,1,28080,1,,3.0,,,3,4,3,5,2,3,1,3,5,3,4,0,7,4,1,4,1,7,6.0,7.0,2.0,
1341,Union,,2,White,1,4,1,28110,1,,7.0,2.0,,4,4,4,3,4,6,2,1,5,3,5,4,7,3,3,5,3,10,1.0,9.0,,
192,Mecklenburg,1.0,4,White,1,3,4,28227,2,,1.0,8.0,,2,5,4,3,5,5,2,2,3,3,6,1,6,3,1,5,5,9,3.0,9.0,,
2645,York,,2,White,1,4,1,29732,1,,2.0,8.0,1.0,1,4,3,3,4,3,1,3,3,0,7,4,6,4,1,5,5,8,4.0,6.0,9.0,
4713,Lancaster,,2,White,1,1,1,29717,2,,4.0,6.0,,3,1,0,2,1,3,1,1,4,0,6,2,7,3,1,3,4,8,9.0,4.0,6.0,
4904,Anson,,5,Black,3,-99,4,28125,3,,6.0,3.0,,2,4,4,4,4,4,1,3,6,4,7,3,7,5,3,5,3,5,2.0,,,
2575,York,,1,White,1,4,2,29730,2,,6.0,,,3,8,8,3,10,8,4,3,4,2,6,2,7,2,1,4,5,6,9.0,3.0,,
271,Mecklenburg,2.0,5,White,1,2,4,28206,1,,3.0,5.0,8.0,4,5,5,3,5,5,3,1,5,1,7,5,6,4,3,5,4,5,2.0,,,
4566,Lancaster,,3,White,1,6,1,29714,3,,4.0,6.0,,1,10,10,5,8,8,1,2,3,0,5,2,7,2,1,4,4,7,1.0,8.0,,
4745,Lancaster,,4,White,1,4,2,29707,1,,4.0,8.0,,1,4,4,5,4,6,3,2,5,2,7,3,7,3,3,4,3,4,4.0,2.0,1.0,3.0
4605,Lancaster,,2,White,1,2,3,29707,6,3.0,2.0,6.0,7.0,3,4,4,4,4,6,2,1,3,1,6,5,6,2,4,3,2,9,9.0,,,
2,Mecklenburg,2.0,1,Black,3,-99,2,28204,6,7.0,3.0,7.0,,3,6,6,4,5,4,3,1,4,2,7,1,6,1,4,4,2,5,1.0,7.0,,
3419,Lincoln,,4,Black,3,1,2,28093,1,,3.0,,,2,5,5,3,6,5,2,1,7,3,5,1,6,3,2,4,2,7,8.0,9.0,5.0,4.0
4391,Chester,,4,Black,3,3,4,29709,1,,7.0,5.0,3.0,3,8,8,3,6,8,1,2,5,3,6,2,6,2,3,4,5,5,9.0,2.0,1.0,
4584,Lancaster,,4,Black,3,-99,1,29707,1,,1.0,4.0,3.0,4,4,5,1,5,4,4,5,6,3,6,2,6,3,5,3,3,7,5.0,3.0,,
